Date,Store,Dept,Weekly_Sales,Type,Size,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday,Year,Month,Week,Promotional_Discount
2019-02-05,6,1,25619.0,A,202505,40.43,2.572,212.6223518,7.259,No,2019,2,1,18281.02638381668
2019-02-05,6,2,50810.04,A,202505,40.43,2.572,212.6223518,7.259,No,2019,2,1,18281.02638381668
2019-02-05,6,3,14831.0,A,202505,40.43,2.572,212.6223518,7.259,No,2019,2,1,18281.02638381668
2019-02-05,6,4,35192.87,A,202505,40.43,2.572,212.6223518,7.259,No,2019,2,1,18281.02638381668
2019-02-05,5,29,1734.49,B,34875,39.7,2.572,211.6539716,6.566,No,2019,2,1,7230.272059479554
2019-02-05,5,71,216.92,B,34875,39.7,2.572,211.6539716,6.566,No,2019,2,1,7230.272059479554
2019-02-05,5,67,2638.3,B,34875,39.7,2.572,211.6539716,6.566,No,2019,2,1,7230.272059479554
2019-02-05,5,60,255.2,B,34875,39.7,2.572,211.6539716,6.566,No,2019,2,1,7230.272059479554
2019-02-05,5,33,1856.55,B,34875,39.7,2.572,211.6539716,6.566,No,2019,2,1,7230.272059479554
2019-02-05,5,34,4062.5,B,34875,39.7,2.572,211.6539716,6.566,No,2019,2,1,7230.272059479554
2019-02-05,5,35,827.0,B,34875,39.7,2.572,211.6539716,6.566,No,2019,2,1,7230.272059479554
2019-02-05,5,31,605.0,B,34875,39.7,2.572,211.6539716,6.566,No,2019,2,1,7230.272059479554
2019-02-05,5,36,341.0,B,34875,39.7,2.572,211.6539716,6.566,No,2019,2,1,7230.272059479554
2019-02-05,5,38,63077.83,B,34875,39.7,2.572,211.6539716,6.566,No,2019,2,1,7230.272059479554
2019-02-05,5,40,21538.68,B,34875,39.7,2.572,211.6539716,6.566,No,2019,2,1,7230.272059479554
2019-02-05,5,28,313.4,B,34875,39.7,2.572,211.6539716,6.566,No,2019,2,1,7230.272059479554
2019-02-05,5,90,2038.12,B,34875,39.7,2.572,211.6539716,6.566,No,2019,2,1,7230.272059479554
2019-02-05,5,85,832.49,B,34875,39.7,2.572,211.6539716,6.566,No,2019,2,1,7230.272059479554
2019-02-05,5,16,4545.64,B,34875,39.7,2.572,211.6539716,6.566,No,2019,2,1,7230.272059479554
2019-02-05,6,49,14727.18,A,202505,40.43,2.572,212.6223518,7.259,No,2019,2,1,18281.02638381668
2019-02-05,6,48,2893.0,A,202505,40.43,2.572,212.6223518,7.259,No,2019,2,1,18281.02638381668
2019-02-05,5,72,18838.99,B,34875,39.7,2.572,211.6539716,6.566,No,2019,2,1,7230.272059479554
2019-02-05,5,74,3613.22,B,34875,39.7,2.572,211.6539716,6.566,No,2019,2,1,7230.272059479554
2019-02-05,5,79,5677.51,B,34875,39.7,2.572,211.6539716,6.566,No,2019,2,1,7230.272059479554
2019-02-05,5,81,1941.93,B,34875,39.7,2.572,211.6539716,6.566,No,2019,2,1,7230.272059479554
2019-02-05,5,82,3947.91,B,34875,39.7,2.572,211.6539716,6.566,No,2019,2,1,7230.272059479554
2019-02-05,5,87,10543.08,B,34875,39.7,2.572,211.6539716,6.566,No,2019,2,1,7230.272059479554
2019-02-05,6,55,26380.77,A,202505,40.43,2.572,212.6223518,7.259,No,2019,2,1,18281.02638381668
2019-02-05,5,22,2628.64,B,34875,39.7,2.572,211.6539716,6.566,No,2019,2,1,7230.272059479554
2019-02-05,6,54,129.0,A,202505,40.43,2.572,212.6223518,7.259,No,2019,2,1,18281.02638381668
2019-02-05,4,44,5972.36,A,205863,43.76,2.598,126.4420645,8.623,No,2019,2,1,19838.3680016247
2019-02-05,13,1,46761.9,A,219622,31.53,2.666,126.4420645,8.316,No,2019,2,1,20379.64468067227
2019-02-05,13,3,21946.62,A,219622,31.53,2.666,126.4420645,8.316,No,2019,2,1,20379.64468067227
2019-02-05,13,4,42482.68,A,219622,31.53,2.666,126.4420645,8.316,No,2019,2,1,20379.64468067227
2019-02-05,13,5,53089.8,A,219622,31.53,2.666,126.4420645,8.316,No,2019,2,1,20379.64468067227
2019-02-05,13,6,7008.52,A,219622,31.53,2.666,126.4420645,8.316,No,2019,2,1,20379.64468067227
2019-02-05,13,7,35711.89,A,219622,31.53,2.666,126.4420645,8.316,No,2019,2,1,20379.64468067227
2019-02-05,13,8,40372.38,A,219622,31.53,2.666,126.4420645,8.316,No,2019,2,1,20379.64468067227
2019-02-05,13,9,26597.1,A,219622,31.53,2.666,126.4420645,8.316,No,2019,2,1,20379.64468067227
2019-02-05,13,10,22422.77,A,219622,31.53,2.666,126.4420645,8.316,No,2019,2,1,20379.64468067227
2019-02-05,13,11,21854.91,A,219622,31.53,2.666,126.4420645,8.316,No,2019,2,1,20379.64468067227
2019-02-05,13,12,6825.17,A,219622,31.53,2.666,126.4420645,8.316,No,2019,2,1,20379.64468067227
2019-02-05,13,13,51049.68,A,219622,31.53,2.666,126.4420645,8.316,No,2019,2,1,20379.64468067227
2019-02-05,13,14,26778.0,A,219622,31.53,2.666,126.4420645,8.316,No,2019,2,1,20379.64468067227
2019-02-05,13,16,3333.44,A,219622,31.53,2.666,126.4420645,8.316,No,2019,2,1,20379.64468067227
2019-02-05,4,42,9960.26,A,205863,43.76,2.598,126.4420645,8.623,No,2019,2,1,19838.3680016247
2019-02-05,4,48,1872.0,A,205863,43.76,2.598,126.4420645,8.623,No,2019,2,1,19838.3680016247
2019-02-05,4,55,23422.51,A,205863,43.76,2.598,126.4420645,8.623,No,2019,2,1,19838.3680016247
2019-02-05,4,54,488.0,A,205863,43.76,2.598,126.4420645,8.623,No,2019,2,1,19838.3680016247
2019-02-05,5,19,63.95,B,34875,39.7,2.572,211.6539716,6.566,No,2019,2,1,7230.272059479554
2019-02-05,6,96,24989.15,A,202505,40.43,2.572,212.6223518,7.259,No,2019,2,1,18281.02638381668
2019-02-05,6,97,20947.7,A,202505,40.43,2.572,212.6223518,7.259,No,2019,2,1,18281.02638381668
2019-02-05,6,98,9326.39,A,202505,40.43,2.572,212.6223518,7.259,No,2019,2,1,18281.02638381668
2019-02-05,5,18,1444.0,B,34875,39.7,2.572,211.6539716,6.566,No,2019,2,1,7230.272059479554
2019-02-05,5,20,1308.84,B,34875,39.7,2.572,211.6539716,6.566,No,2019,2,1,7230.272059479554
2019-02-05,6,91,48449.73,A,202505,40.43,2.572,212.6223518,7.259,No,2019,2,1,18281.02638381668
2019-02-05,6,90,58106.79,A,202505,40.43,2.572,212.6223518,7.259,No,2019,2,1,18281.02638381668
2019-02-05,6,87,39665.5,A,202505,40.43,2.572,212.6223518,7.259,No,2019,2,1,18281.02638381668
2019-02-05,6,52,5133.68,A,202505,40.43,2.572,212.6223518,7.259,No,2019,2,1,18281.02638381668
2019-02-05,6,94,40100.82,A,202505,40.43,2.572,212.6223518,7.259,No,2019,2,1,18281.02638381668
2019-02-05,6,93,40815.87,A,202505,40.43,2.572,212.6223518,7.259,No,2019,2,1,18281.02638381668
2019-02-05,10,1,40212.84,B,126512,54.34,2.962,126.4420645,9.765,No,2019,2,1,18135.45781053459
2019-02-05,4,46,34577.63,A,205863,43.76,2.598,126.4420645,8.623,No,2019,2,1,19838.3680016247
2019-02-05,4,45,7.5,A,205863,43.76,2.598,126.4420645,8.623,No,2019,2,1,19838.3680016247
2019-02-05,10,31,6508.88,B,126512,54.34,2.962,126.4420645,9.765,No,2019,2,1,18135.45781053459
2019-02-05,19,74,16702.26,A,203819,20.96,2.954,131.5279032,8.35,No,2019,2,1,17082.8456727707
2019-02-05,19,81,22919.71,A,203819,20.96,2.954,131.5279032,8.35,No,2019,2,1,17082.8456727707
2019-02-05,16,74,9071.63,B,57197,19.79,2.58,189.3816974,7.039,No,2019,2,1,7936.009337074711
2019-02-05,16,38,57776.81,B,57197,19.79,2.58,189.3816974,7.039,No,2019,2,1,7936.009337074711
2019-02-05,16,40,34870.18,B,57197,19.79,2.58,189.3816974,7.039,No,2019,2,1,7936.009337074711
2019-02-05,16,41,2285.64,B,57197,19.79,2.58,189.3816974,7.039,No,2019,2,1,7936.009337074711
2019-02-05,16,42,2932.81,B,57197,19.79,2.58,189.3816974,7.039,No,2019,2,1,7936.009337074711
2019-02-05,16,44,4435.48,B,57197,19.79,2.58,189.3816974,7.039,No,2019,2,1,7936.009337074711
2019-02-05,4,11,30263.01,A,205863,43.76,2.598,126.4420645,8.623,No,2019,2,1,19838.3680016247
2019-02-05,16,45,34.62,B,57197,19.79,2.58,189.3816974,7.039,No,2019,2,1,7936.009337074711
2019-02-05,16,46,12553.92,B,57197,19.79,2.58,189.3816974,7.039,No,2019,2,1,7936.009337074711
2019-02-05,17,6,3775.38,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,16,52,2541.04,B,57197,19.79,2.58,189.3816974,7.039,No,2019,2,1,7936.009337074711
2019-02-05,16,55,7178.35,B,57197,19.79,2.58,189.3816974,7.039,No,2019,2,1,7936.009337074711
2019-02-05,16,56,37.5,B,57197,19.79,2.58,189.3816974,7.039,No,2019,2,1,7936.009337074711
2019-02-05,16,58,346.0,B,57197,19.79,2.58,189.3816974,7.039,No,2019,2,1,7936.009337074711
2019-02-05,16,59,338.1,B,57197,19.79,2.58,189.3816974,7.039,No,2019,2,1,7936.009337074711
2019-02-05,16,67,3911.46,B,57197,19.79,2.58,189.3816974,7.039,No,2019,2,1,7936.009337074711
2019-02-05,4,10,34932.26,A,205863,43.76,2.598,126.4420645,8.623,No,2019,2,1,19838.3680016247
2019-02-05,16,71,2633.22,B,57197,19.79,2.58,189.3816974,7.039,No,2019,2,1,7936.009337074711
2019-02-05,16,72,47548.99,B,57197,19.79,2.58,189.3816974,7.039,No,2019,2,1,7936.009337074711
2019-02-05,16,79,5965.04,B,57197,19.79,2.58,189.3816974,7.039,No,2019,2,1,7936.009337074711
2019-02-05,16,54,105.5,B,57197,19.79,2.58,189.3816974,7.039,No,2019,2,1,7936.009337074711
2019-02-05,16,81,2580.8,B,57197,19.79,2.58,189.3816974,7.039,No,2019,2,1,7936.009337074711
2019-02-05,17,5,20535.19,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,4,31,3184.46,A,205863,43.76,2.598,126.4420645,8.623,No,2019,2,1,19838.3680016247
2019-02-05,17,56,357.75,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,17,54,82.0,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,16,85,2831.96,B,57197,19.79,2.58,189.3816974,7.039,No,2019,2,1,7936.009337074711
2019-02-05,16,87,6786.01,B,57197,19.79,2.58,189.3816974,7.039,No,2019,2,1,7936.009337074711
2019-02-05,4,9,21654.54,A,205863,43.76,2.598,126.4420645,8.623,No,2019,2,1,19838.3680016247
2019-02-05,16,90,5330.05,B,57197,19.79,2.58,189.3816974,7.039,No,2019,2,1,7936.009337074711
2019-02-05,16,91,1109.33,B,57197,19.79,2.58,189.3816974,7.039,No,2019,2,1,7936.009337074711
2019-02-05,16,92,15694.3,B,57197,19.79,2.58,189.3816974,7.039,No,2019,2,1,7936.009337074711
2019-02-05,16,94,5.88,B,57197,19.79,2.58,189.3816974,7.039,No,2019,2,1,7936.009337074711
2019-02-05,16,95,21070.74,B,57197,19.79,2.58,189.3816974,7.039,No,2019,2,1,7936.009337074711
2019-02-05,16,96,87.26,B,57197,19.79,2.58,189.3816974,7.039,No,2019,2,1,7936.009337074711
2019-02-05,16,97,1344.22,B,57197,19.79,2.58,189.3816974,7.039,No,2019,2,1,7936.009337074711
2019-02-05,16,98,22.5,B,57197,19.79,2.58,189.3816974,7.039,No,2019,2,1,7936.009337074711
2019-02-05,17,1,20304.23,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,17,2,37655.46,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,4,8,71562.58,A,205863,43.76,2.598,126.4420645,8.623,No,2019,2,1,19838.3680016247
2019-02-05,17,3,15548.65,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,17,4,20984.53,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,16,82,7863.82,B,57197,19.79,2.58,189.3816974,7.039,No,2019,2,1,7936.009337074711
2019-02-05,18,27,3984.5,B,120653,21.33,2.788,131.5279032,9.202,No,2019,2,1,15597.17541281007
2019-02-05,17,7,11501.61,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,17,9,12639.16,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,4,7,37239.25,A,205863,43.76,2.598,126.4420645,8.623,No,2019,2,1,19838.3680016247
2019-02-05,17,11,13238.96,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,17,12,5480.97,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,17,13,22023.73,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,17,14,9379.08,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,17,16,2105.28,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,17,17,10642.14,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,17,28,1891.66,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,17,18,4803.1,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,17,20,3461.32,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,4,6,10216.17,A,205863,43.76,2.598,126.4420645,8.623,No,2019,2,1,19838.3680016247
2019-02-05,17,21,4534.25,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,17,22,5326.23,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,17,23,9532.58,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,17,24,4583.13,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,17,25,3413.75,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,17,26,7853.86,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,17,19,3884.62,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,42,96,14986.04,C,39690,54.34,2.962,126.4420645,9.765,No,2019,2,1,1757.626174684727
2019-02-05,17,10,12323.85,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,17,8,22462.7,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,17,27,1143.0,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,17,55,10502.02,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,17,30,1859.0,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,17,31,1553.76,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,17,32,4453.59,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,17,33,5030.14,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,17,34,7132.67,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,17,35,1552.0,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,17,36,789.0,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,17,38,64439.76,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,4,5,48602.55,A,205863,43.76,2.598,126.4420645,8.623,No,2019,2,1,19838.3680016247
2019-02-05,4,4,59554.57,A,205863,43.76,2.598,126.4420645,8.623,No,2019,2,1,19838.3680016247
2019-02-05,17,41,7.0,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,17,42,3232.11,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,17,44,7757.54,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,17,46,21452.03,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,17,48,1215.0,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,17,51,4.66,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,17,52,3420.93,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,4,3,16166.02,A,205863,43.76,2.598,126.4420645,8.623,No,2019,2,1,19838.3680016247
2019-02-05,17,40,47359.32,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,17,29,2712.07,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,5,32,2753.08,B,34875,39.7,2.572,211.6539716,6.566,No,2019,2,1,7230.272059479554
2019-02-05,3,92,6805.18,B,37392,45.71,2.572,214.4248812,7.368,No,2019,2,1,5909.877946896037
2019-02-05,18,33,12836.89,B,120653,21.33,2.788,131.5279032,9.202,No,2019,2,1,15597.17541281007
2019-02-05,3,96,3217.88,B,37392,45.71,2.572,214.4248812,7.368,No,2019,2,1,5909.877946896037
2019-02-05,18,13,48324.54,B,120653,21.33,2.788,131.5279032,9.202,No,2019,2,1,15597.17541281007
2019-02-05,17,95,43836.05,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,17,94,3.96,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,17,93,4000.62,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,17,92,51133.0,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,17,59,745.11,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,17,60,211.2,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,17,67,7447.96,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,17,71,4679.5,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,17,72,72193.81,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,17,74,10218.96,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,17,78,1.0,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,18,14,25662.12,B,120653,21.33,2.788,131.5279032,9.202,No,2019,2,1,15597.17541281007
2019-02-05,17,79,31042.73,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,17,81,11339.95,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,17,82,12572.26,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,17,83,1208.5,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,18,12,3396.81,B,120653,21.33,2.788,131.5279032,9.202,No,2019,2,1,15597.17541281007
2019-02-05,17,85,3466.41,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,18,11,21171.41,B,120653,21.33,2.788,131.5279032,9.202,No,2019,2,1,15597.17541281007
2019-02-05,18,9,15605.14,B,120653,21.33,2.788,131.5279032,9.202,No,2019,2,1,15597.17541281007
2019-02-05,15,1,12239.38,B,123737,19.83,2.954,131.5279032,8.35,No,2019,2,1,11037.66628107735
2019-02-05,15,2,27179.85,B,123737,19.83,2.954,131.5279032,8.35,No,2019,2,1,11037.66628107735
2019-02-05,15,3,9494.42,B,123737,19.83,2.954,131.5279032,8.35,No,2019,2,1,11037.66628107735
2019-02-05,15,4,11694.61,B,123737,19.83,2.954,131.5279032,8.35,No,2019,2,1,11037.66628107735
2019-02-05,16,34,4069.81,B,57197,19.79,2.58,189.3816974,7.039,No,2019,2,1,7936.009337074711
2019-02-05,16,35,663.0,B,57197,19.79,2.58,189.3816974,7.039,No,2019,2,1,7936.009337074711
2019-02-05,16,36,1705.9,B,57197,19.79,2.58,189.3816974,7.039,No,2019,2,1,7936.009337074711
2019-02-05,17,97,6863.29,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,17,98,240.25,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,18,1,22252.71,B,120653,21.33,2.788,131.5279032,9.202,No,2019,2,1,15597.17541281007
2019-02-05,18,2,67807.23,B,120653,21.33,2.788,131.5279032,9.202,No,2019,2,1,15597.17541281007
2019-02-05,18,3,16150.95,B,120653,21.33,2.788,131.5279032,9.202,No,2019,2,1,15597.17541281007
2019-02-05,18,4,29263.04,B,120653,21.33,2.788,131.5279032,9.202,No,2019,2,1,15597.17541281007
2019-02-05,3,97,175.92,B,37392,45.71,2.572,214.4248812,7.368,No,2019,2,1,5909.877946896037
2019-02-05,18,5,34116.49,B,120653,21.33,2.788,131.5279032,9.202,No,2019,2,1,15597.17541281007
2019-02-05,18,6,5883.54,B,120653,21.33,2.788,131.5279032,9.202,No,2019,2,1,15597.17541281007
2019-02-05,18,7,21081.22,B,120653,21.33,2.788,131.5279032,9.202,No,2019,2,1,15597.17541281007
2019-02-05,18,8,38834.28,B,120653,21.33,2.788,131.5279032,9.202,No,2019,2,1,15597.17541281007
2019-02-05,18,10,16642.3,B,120653,21.33,2.788,131.5279032,9.202,No,2019,2,1,15597.17541281007
2019-02-05,18,34,21711.62,B,120653,21.33,2.788,131.5279032,9.202,No,2019,2,1,15597.17541281007
2019-02-05,17,87,7904.69,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,17,90,30061.67,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,18,55,15399.19,B,120653,21.33,2.788,131.5279032,9.202,No,2019,2,1,15597.17541281007
2019-02-05,17,58,1733.0,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,18,35,4348.0,B,120653,21.33,2.788,131.5279032,9.202,No,2019,2,1,15597.17541281007
2019-02-05,18,19,3669.66,B,120653,21.33,2.788,131.5279032,9.202,No,2019,2,1,15597.17541281007
2019-02-05,18,20,11255.49,B,120653,21.33,2.788,131.5279032,9.202,No,2019,2,1,15597.17541281007
2019-02-05,18,21,5778.95,B,120653,21.33,2.788,131.5279032,9.202,No,2019,2,1,15597.17541281007
2019-02-05,18,22,18722.53,B,120653,21.33,2.788,131.5279032,9.202,No,2019,2,1,15597.17541281007
2019-02-05,3,95,11771.76,B,37392,45.71,2.572,214.4248812,7.368,No,2019,2,1,5909.877946896037
2019-02-05,18,23,33867.32,B,120653,21.33,2.788,131.5279032,9.202,No,2019,2,1,15597.17541281007
2019-02-05,18,24,10441.16,B,120653,21.33,2.788,131.5279032,9.202,No,2019,2,1,15597.17541281007
2019-02-05,18,25,14177.0,B,120653,21.33,2.788,131.5279032,9.202,No,2019,2,1,15597.17541281007
2019-02-05,18,36,2294.0,B,120653,21.33,2.788,131.5279032,9.202,No,2019,2,1,15597.17541281007
2019-02-05,18,26,13386.53,B,120653,21.33,2.788,131.5279032,9.202,No,2019,2,1,15597.17541281007
2019-02-05,18,28,2140.71,B,120653,21.33,2.788,131.5279032,9.202,No,2019,2,1,15597.17541281007
2019-02-05,18,29,9932.24,B,120653,21.33,2.788,131.5279032,9.202,No,2019,2,1,15597.17541281007
2019-02-05,18,30,7425.42,B,120653,21.33,2.788,131.5279032,9.202,No,2019,2,1,15597.17541281007
2019-02-05,18,31,3575.98,B,120653,21.33,2.788,131.5279032,9.202,No,2019,2,1,15597.17541281007
2019-02-05,18,32,10609.27,B,120653,21.33,2.788,131.5279032,9.202,No,2019,2,1,15597.17541281007
2019-02-05,18,74,20741.06,B,120653,21.33,2.788,131.5279032,9.202,No,2019,2,1,15597.17541281007
2019-02-05,4,1,38724.42,A,205863,43.76,2.598,126.4420645,8.623,No,2019,2,1,19838.3680016247
2019-02-05,18,67,11463.06,B,120653,21.33,2.788,131.5279032,9.202,No,2019,2,1,15597.17541281007
2019-02-05,17,91,11349.33,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,17,80,842.0,B,93188,23.11,2.666,126.4420645,6.548,No,2019,2,1,11782.95784593935
2019-02-05,18,16,4413.61,B,120653,21.33,2.788,131.5279032,9.202,No,2019,2,1,15597.17541281007
2019-02-05,18,17,19325.72,B,120653,21.33,2.788,131.5279032,9.202,No,2019,2,1,15597.17541281007
2019-02-05,18,18,3963.0,B,120653,21.33,2.788,131.5279032,9.202,No,2019,2,1,15597.17541281007
2019-02-05,18,41,161.76,B,120653,21.33,2.788,131.5279032,9.202,No,2019,2,1,15597.17541281007
2019-02-05,18,42,4879.45,B,120653,21.33,2.788,131.5279032,9.202,No,2019,2,1,15597.17541281007
2019-02-05,18,44,5693.72,B,120653,21.33,2.788,131.5279032,9.202,No,2019,2,1,15597.17541281007
2019-02-05,18,45,20.94,B,120653,21.33,2.788,131.5279032,9.202,No,2019,2,1,15597.17541281007
2019-02-05,18,46,26295.76,B,120653,21.33,2.788,131.5279032,9.202,No,2019,2,1,15597.17541281007
2019-02-05,3,91,166.19,B,37392,45.71,2.572,214.4248812,7.368,No,2019,2,1,5909.877946896037
2019-02-05,18,49,18990.2,B,120653,21.33,2.788,131.5279032,9.202,No,2019,2,1,15597.17541281007
2019-02-05,18,52,3943.18,B,120653,21.33,2.788,131.5279032,9.202,No,2019,2,1,15597.17541281007
2019-02-05,18,54,353.0,B,120653,21.33,2.788,131.5279032,9.202,No,2019,2,1,15597.17541281007
2019-02-05,18,56,529.0,B,120653,21.33,2.788,131.5279032,9.202,No,2019,2,1,15597.17541281007
2019-02-05,18,58,2630.0,B,120653,21.33,2.788,131.5279032,9.202,No,2019,2,1,15597.17541281007
2019-02-05,18,59,940.75,B,120653,21.33,2.788,131.5279032,9.202,No,2019,2,1,15597.17541281007
2019-02-05,3,90,1460.05,B,37392,45.71,2.572,214.4248812,7.368,No,2019,2,1,5909.877946896037
2019-02-05,18,71,11852.01,B,120653,21.33,2.788,131.5279032,9.202,No,2019,2,1,15597.17541281007
2019-02-05,44,3,584.93,C,39910,31.53,2.666,126.4420645,8.119,No,2019,2,1,1550.229425339366
2019-02-05,45,28,756.65,B,118221,27.31,2.784,181.8711898,8.992,No,2019,2,1,16435.50768729642
2019-02-05,44,5,819.0,C,39910,31.53,2.666,126.4420645,8.119,No,2019,2,1,1550.229425339366
2019-02-05,44,21,717.47,C,39910,31.53,2.666,126.4420645,8.119,No,2019,2,1,1550.229425339366
2019-02-05,44,59,177.66,C,39910,31.53,2.666,126.4420645,8.119,No,2019,2,1,1550.229425339366
2019-02-05,44,80,4689.89,C,39910,31.53,2.666,126.4420645,8.119,No,2019,2,1,1550.229425339366
